index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
1,1,3,"內安國小 / 彰化縣 / 1年級 國語 / 113上 期中1 / 翰林",1002958672ab5937ff2a.pdf,1002958672b267de2f16.pdf,https://www.tcool.cc/d/q/1002958672ab5937ff2a.pdf,https://www.tcool.cc/d/a/1002958672b267de2f16.pdf,questions/Q_1002958672ab5937ff2a.pdf,answers/A_1002958672b267de2f16.pdf
2,1,4,"桃子腳國小 / 新北市 / 1年級 國語 / 112下 期末2 / 翰林",20002651b1215fbaf221.pdf,20002651a1215fbaf221.pdf,https://www.tcool.cc/d/q/20002651b1215fbaf221.pdf,https://www.tcool.cc/d/a/20002651a1215fbaf221.pdf,questions/Q_20002651b1215fbaf221.pdf,answers/A_20002651a1215fbaf221.pdf
3,1,6,"內安國小 / 彰化縣 / 1年級 國語 / 112下 期末2 / 翰林",100295866790daeb0ffe.pdf,100295866790daeb1344.pdf,https://www.tcool.cc/d/q/100295866790daeb0ffe.pdf,https://www.tcool.cc/d/a/100295866790daeb1344.pdf,questions/Q_100295866790daeb0ffe.pdf,answers/A_100295866790daeb1344.pdf
4,1,7,"桃子腳國小 / 新北市 / 1年級 國語 / 112下 期中1 / 翰林",20002650b1140188dfb1.pdf,20002650a1140188dfb1.pdf,https://www.tcool.cc/d/q/20002650b1140188dfb1.pdf,https://www.tcool.cc/d/a/20002650a1140188dfb1.pdf,questions/Q_20002650b1140188dfb1.pdf,answers/A_20002650a1140188dfb1.pdf
5,1,8,"內安國小 / 彰化縣 / 1年級 國語 / 112下 期中1 / 翰林",10029586620b3e65619d.pdf,10029586620b3e656487.pdf,https://www.tcool.cc/d/q/10029586620b3e65619d.pdf,https://www.tcool.cc/d/a/10029586620b3e656487.pdf,questions/Q_10029586620b3e65619d.pdf,answers/A_10029586620b3e656487.pdf
6,1,9,"桃子腳國小 / 新北市 / 1年級 國語 / 112上 期末2 / 翰林",20002649b624307d2b0d.pdf,20002649a624307d2b0d.pdf,https://www.tcool.cc/d/q/20002649b624307d2b0d.pdf,https://www.tcool.cc/d/a/20002649a624307d2b0d.pdf,questions/Q_20002649b624307d2b0d.pdf,answers/A_20002649a624307d2b0d.pdf
7,1,10,"內安國小 / 彰化縣 / 1年級 國語 / 112上 期末2 / 翰林",100295865a0eec7d1340.pdf,100295865a0eec7d1655.pdf,https://www.tcool.cc/d/q/100295865a0eec7d1340.pdf,https://www.tcool.cc/d/a/100295865a0eec7d1655.pdf,questions/Q_100295865a0eec7d1340.pdf,answers/A_100295865a0eec7d1655.pdf
8,2,3,"內安國小 / 彰化縣 / 1年級 國語 / 112上 期中1 / 翰林",1002958654486edf3458.pdf,1002958654486edf376f.pdf,https://www.tcool.cc/d/q/1002958654486edf3458.pdf,https://www.tcool.cc/d/a/1002958654486edf376f.pdf,questions/Q_1002958654486edf3458.pdf,answers/A_1002958654486edf376f.pdf
9,2,8,"內安國小 / 彰化縣 / 1年級 國語 / 111下 期末2 / 翰林",100295864a11f9d8e9a1.pdf,100295864a11f9d8edca.pdf,https://www.tcool.cc/d/q/100295864a11f9d8e9a1.pdf,https://www.tcool.cc/d/a/100295864a11f9d8edca.pdf,questions/Q_100295864a11f9d8e9a1.pdf,answers/A_100295864a11f9d8edca.pdf
10,2,9,"田中國小 / 彰化縣 / 1年級 國語 / 111下 期中1 / 翰林",1002955645214877df1b.pdf,1002955645214877e8a2.pdf,https://www.tcool.cc/d/q/1002955645214877df1b.pdf,https://www.tcool.cc/d/a/1002955645214877e8a2.pdf,questions/Q_1002955645214877df1b.pdf,answers/A_1002955645214877e8a2.pdf
