index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
30,5,4,"新生國小 / 臺東縣 / 3年級 英語 / 110上 期末2 / 翰林",100434962df6a7e9f63f.pdf,100434962df6a7e9f9dc.pdf,https://www.tcool.cc/d/q/100434962df6a7e9f63f.pdf,https://www.tcool.cc/d/a/100434962df6a7e9f9dc.pdf,questions/Q_100434962df6a7e9f63f.pdf,answers/A_100434962df6a7e9f9dc.pdf
31,5,7,"新生國小 / 臺東縣 / 3年級 英語 / 110上 期中1 / 翰林",100434962de65d88bd05.pdf,100434962de65d88cafc.pdf,https://www.tcool.cc/d/q/100434962de65d88bd05.pdf,https://www.tcool.cc/d/a/100434962de65d88cafc.pdf,questions/Q_100434962de65d88bd05.pdf,answers/A_100434962de65d88cafc.pdf
32,5,9,"內安國小 / 彰化縣 / 3年級 英語 / 110上 期中1 / 翰林",10029586195a8e82d572.pdf,10029586195a8e82d8c2.pdf,https://www.tcool.cc/d/q/10029586195a8e82d572.pdf,https://www.tcool.cc/d/a/10029586195a8e82d8c2.pdf,questions/Q_10029586195a8e82d572.pdf,answers/A_10029586195a8e82d8c2.pdf
33,6,3,"新生國小 / 臺東縣 / 3年級 英語 / 109下 期中1 / 翰林",100434962de5b4744044.pdf,100434962de5b47444e7.pdf,https://www.tcool.cc/d/q/100434962de5b4744044.pdf,https://www.tcool.cc/d/a/100434962de5b47444e7.pdf,questions/Q_100434962de5b4744044.pdf,answers/A_100434962de5b47444e7.pdf
34,6,4,"成德國小 / 臺北市 / 3年級 英語 / 109下 期中1 / 翰林",100524560ebd122b526c.pdf,100524560ebd122b5465.pdf,https://www.tcool.cc/d/q/100524560ebd122b526c.pdf,https://www.tcool.cc/d/a/100524560ebd122b5465.pdf,questions/Q_100524560ebd122b526c.pdf,answers/A_100524560ebd122b5465.pdf
35,6,5,"新生國小 / 臺東縣 / 3年級 英語 / 109上 期末2 / 翰林",100434962de53fd0e1d8.pdf,100434962de53fd0e595.pdf,https://www.tcool.cc/d/q/100434962de53fd0e1d8.pdf,https://www.tcool.cc/d/a/100434962de53fd0e595.pdf,questions/Q_100434962de53fd0e1d8.pdf,answers/A_100434962de53fd0e595.pdf
36,6,7,"成德國小 / 臺北市 / 3年級 英語 / 109上 期中1 / 翰林",10052456065760aeb4aa.pdf,10052456065760aeb8c9.pdf,https://www.tcool.cc/d/q/10052456065760aeb4aa.pdf,https://www.tcool.cc/d/a/10052456065760aeb8c9.pdf,questions/Q_10052456065760aeb4aa.pdf,answers/A_10052456065760aeb8c9.pdf
37,7,3,"成德國小 / 臺北市 / 3年級 英語 / 108下 期末2 / 翰林",1005245606569e72428b.pdf,1005245606569e7244c4.pdf,https://www.tcool.cc/d/q/1005245606569e72428b.pdf,https://www.tcool.cc/d/a/1005245606569e7244c4.pdf,questions/Q_1005245606569e72428b.pdf,answers/A_1005245606569e7244c4.pdf
38,7,4,"四維國小 / 臺中市 / 3年級 英語 / 108下 期末2 / 翰林",10048815fb48037433b7.pdf,10048815fb48037436c5.pdf,https://www.tcool.cc/d/q/10048815fb48037433b7.pdf,https://www.tcool.cc/d/a/10048815fb48037436c5.pdf,questions/Q_10048815fb48037433b7.pdf,answers/A_10048815fb48037436c5.pdf
39,8,1,"成德國小 / 臺北市 / 3年級 英語 / 108下 期中1 / 翰林",100524560656438237cf.pdf,100524560656438239f3.pdf,https://www.tcool.cc/d/q/100524560656438237cf.pdf,https://www.tcool.cc/d/a/100524560656438239f3.pdf,questions/Q_100524560656438237cf.pdf,answers/A_100524560656438239f3.pdf
40,8,2,"國姓國小 / 南投縣 / 3年級 英語 / 108下 期中1 / 翰林",10031795ebb98f752a7d.pdf,10031795ebb98f752d32.pdf,https://www.tcool.cc/d/q/10031795ebb98f752a7d.pdf,https://www.tcool.cc/d/a/10031795ebb98f752d32.pdf,questions/Q_10031795ebb98f752a7d.pdf,answers/A_10031795ebb98f752d32.pdf
41,8,3,"四維國小 / 臺中市 / 3年級 英語 / 108下 期中1 / 翰林",10048815eb4c2d157728.pdf,1004881606183b2a4d0f.pdf,https://www.tcool.cc/d/q/10048815eb4c2d157728.pdf,https://www.tcool.cc/d/a/1004881606183b2a4d0f.pdf,questions/Q_10048815eb4c2d157728.pdf,answers/A_1004881606183b2a4d0f.pdf
42,8,4,"四維國小 / 臺中市 / 3年級 英語 / 108下 期中1 / 翰林",10048815eb4bfdf1937b.pdf,10048815eb4bfdf195c2.pdf,https://www.tcool.cc/d/q/10048815eb4bfdf1937b.pdf,https://www.tcool.cc/d/a/10048815eb4bfdf195c2.pdf,questions/Q_10048815eb4bfdf1937b.pdf,answers/A_10048815eb4bfdf195c2.pdf
43,8,5,"成德國小 / 臺北市 / 3年級 英語 / 108上 期末2 / 翰林",10052455e71e4a597c0d.pdf,10052455e71e4a597dae.pdf,https://www.tcool.cc/d/q/10052455e71e4a597c0d.pdf,https://www.tcool.cc/d/a/10052455e71e4a597dae.pdf,questions/Q_10052455e71e4a597c0d.pdf,answers/A_10052455e71e4a597dae.pdf
44,8,6,"厚德國小 / 新北市 / 3年級 英語 / 108上 期末2 / 翰林",10017685e3cba05703cc.pdf,10017685e3cba057085c.pdf,https://www.tcool.cc/d/q/10017685e3cba05703cc.pdf,https://www.tcool.cc/d/a/10017685e3cba057085c.pdf,questions/Q_10017685e3cba05703cc.pdf,answers/A_10017685e3cba057085c.pdf
45,8,7,"國姓國小 / 南投縣 / 3年級 英語 / 108上 期末2 / 翰林",10031795e33dd2b91583.pdf,10031795e33dd2b91826.pdf,https://www.tcool.cc/d/q/10031795e33dd2b91583.pdf,https://www.tcool.cc/d/a/10031795e33dd2b91826.pdf,questions/Q_10031795e33dd2b91583.pdf,answers/A_10031795e33dd2b91826.pdf
46,8,8,"成德國小 / 臺北市 / 3年級 英語 / 108上 期中1 / 翰林",10052455e70764d60445.pdf,10052455e70764d607cb.pdf,https://www.tcool.cc/d/q/10052455e70764d60445.pdf,https://www.tcool.cc/d/a/10052455e70764d607cb.pdf,questions/Q_10052455e70764d60445.pdf,answers/A_10052455e70764d607cb.pdf
47,8,9,"厚德國小 / 新北市 / 3年級 英語 / 108上 期中1 / 翰林",10017685e3cb7c29a07a.pdf,10017685e3cb7c29a532.pdf,https://www.tcool.cc/d/q/10017685e3cb7c29a07a.pdf,https://www.tcool.cc/d/a/10017685e3cb7c29a532.pdf,questions/Q_10017685e3cb7c29a07a.pdf,answers/A_10017685e3cb7c29a532.pdf
48,8,10,"國姓國小 / 南投縣 / 3年級 英語 / 108上 期中1 / 翰林",10031795e3a1d8a25e31.pdf,10031795e3a1d8a26120.pdf,https://www.tcool.cc/d/q/10031795e3a1d8a25e31.pdf,https://www.tcool.cc/d/a/10031795e3a1d8a26120.pdf,questions/Q_10031795e3a1d8a25e31.pdf,answers/A_10031795e3a1d8a26120.pdf
