index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
16,3,7,"田中國小 / 彰化縣 / 4年級 國語 / 112上 期中1 / 翰林",100295565605b0fed4ac.pdf,10029556560418762edc.pdf,https://www.tcool.cc/d/q/100295565605b0fed4ac.pdf,https://www.tcool.cc/d/a/10029556560418762edc.pdf,questions/Q_100295565605b0fed4ac.pdf,answers/A_10029556560418762edc.pdf
17,3,8,"內安國小 / 彰化縣 / 4年級 國語 / 112上 期中1 / 翰林",1002958654b1ede422bc.pdf,1002958654b1ede4255a.pdf,https://www.tcool.cc/d/q/1002958654b1ede422bc.pdf,https://www.tcool.cc/d/a/1002958654b1ede4255a.pdf,questions/Q_1002958654b1ede422bc.pdf,answers/A_1002958654b1ede4255a.pdf
18,3,10,"桃子腳國小 / 新北市 / 4年級 國語 / 111下 期末2 / 翰林",20002592b42117b0eb5e.pdf,20002592a42117b0eb5e.pdf,https://www.tcool.cc/d/q/20002592b42117b0eb5e.pdf,https://www.tcool.cc/d/a/20002592a42117b0eb5e.pdf,questions/Q_20002592b42117b0eb5e.pdf,answers/A_20002592a42117b0eb5e.pdf
19,4,3,"田中國小 / 彰化縣 / 4年級 國語 / 111下 期末2 / 翰林",100295564ad008ab89a5.pdf,100295564ad008ab8bd4.pdf,https://www.tcool.cc/d/q/100295564ad008ab89a5.pdf,https://www.tcool.cc/d/a/100295564ad008ab8bd4.pdf,questions/Q_100295564ad008ab89a5.pdf,answers/A_100295564ad008ab8bd4.pdf
20,4,5,"桃子腳國小 / 新北市 / 4年級 國語 / 111下 期中1 / 翰林",20002591b4140c58c6f2.pdf,20002591a4140c58c6f2.pdf,https://www.tcool.cc/d/q/20002591b4140c58c6f2.pdf,https://www.tcool.cc/d/a/20002591a4140c58c6f2.pdf,questions/Q_20002591b4140c58c6f2.pdf,answers/A_20002591a4140c58c6f2.pdf
21,4,6,"田中國小 / 彰化縣 / 4年級 國語 / 111下 期中1 / 翰林",1002955644f7124c6dcf.pdf,1002955644f7124c70c6.pdf,https://www.tcool.cc/d/q/1002955644f7124c6dcf.pdf,https://www.tcool.cc/d/a/1002955644f7124c70c6.pdf,questions/Q_1002955644f7124c6dcf.pdf,answers/A_1002955644f7124c70c6.pdf
22,4,7,"桃子腳國小 / 新北市 / 4年級 國語 / 111上 期末2 / 翰林",20002590b411107231c8.pdf,20002590a411107231c8.pdf,https://www.tcool.cc/d/q/20002590b411107231c8.pdf,https://www.tcool.cc/d/a/20002590a411107231c8.pdf,questions/Q_20002590b411107231c8.pdf,answers/A_20002590a411107231c8.pdf
23,4,8,"田中國小 / 彰化縣 / 4年級 國語 / 111上 期末2 / 翰林",100295563c8bfef51df5.pdf,100295563c8bfef5206d.pdf,https://www.tcool.cc/d/q/100295563c8bfef51df5.pdf,https://www.tcool.cc/d/a/100295563c8bfef5206d.pdf,questions/Q_100295563c8bfef51df5.pdf,answers/A_100295563c8bfef5206d.pdf
24,4,9,"桃子腳國小 / 新北市 / 4年級 國語 / 111上 期中1 / 翰林",20002589b32437ced44e.pdf,20002589a32437ced44e.pdf,https://www.tcool.cc/d/q/20002589b32437ced44e.pdf,https://www.tcool.cc/d/a/20002589a32437ced44e.pdf,questions/Q_20002589b32437ced44e.pdf,answers/A_20002589a32437ced44e.pdf
25,5,3,"田中國小 / 彰化縣 / 4年級 國語 / 111上 期中1 / 翰林",100295563b67adf148b2.pdf,100295563b67adf37e24.pdf,https://www.tcool.cc/d/q/100295563b67adf148b2.pdf,https://www.tcool.cc/d/a/100295563b67adf37e24.pdf,questions/Q_100295563b67adf148b2.pdf,answers/A_100295563b67adf37e24.pdf
26,5,5,"桃子腳國小 / 新北市 / 4年級 國語 / 110下 期末2 / 翰林",20002496b42112473ac4.pdf,20002496a42112473ac4.pdf,https://www.tcool.cc/d/q/20002496b42112473ac4.pdf,https://www.tcool.cc/d/a/20002496a42112473ac4.pdf,questions/Q_20002496b42112473ac4.pdf,answers/A_20002496a42112473ac4.pdf
27,5,6,"桃子腳國小 / 新北市 / 4年級 國語 / 110下 期中1 / 翰林",20002495b41412454386.pdf,20002495a41412454386.pdf,https://www.tcool.cc/d/q/20002495b41412454386.pdf,https://www.tcool.cc/d/a/20002495a41412454386.pdf,questions/Q_20002495b41412454386.pdf,answers/A_20002495a41412454386.pdf
28,5,7,"內安國小 / 彰化縣 / 4年級 國語 / 110下 期中1 / 翰林",1002958626f719ec9e18.pdf,1002958626f719ec9ff9.pdf,https://www.tcool.cc/d/q/1002958626f719ec9e18.pdf,https://www.tcool.cc/d/a/1002958626f719ec9ff9.pdf,questions/Q_1002958626f719ec9e18.pdf,answers/A_1002958626f719ec9ff9.pdf
29,5,8,"東芳國小 / 彰化縣 / 4年級 國語 / 110下 期中1 / 翰林",1002863625e324d799e5.pdf,1002863625e324d79c27.pdf,https://www.tcool.cc/d/q/1002863625e324d799e5.pdf,https://www.tcool.cc/d/a/1002863625e324d79c27.pdf,questions/Q_1002863625e324d799e5.pdf,answers/A_1002863625e324d79c27.pdf
30,5,9,"桃子腳國小 / 新北市 / 4年級 國語 / 110上 期末2 / 翰林",20002494b4116d640a0f.pdf,20002494a4116d640a0f.pdf,https://www.tcool.cc/d/q/20002494b4116d640a0f.pdf,https://www.tcool.cc/d/a/20002494a4116d640a0f.pdf,questions/Q_20002494b4116d640a0f.pdf,answers/A_20002494a4116d640a0f.pdf
31,5,10,"田中國小 / 彰化縣 / 4年級 國語 / 110上 期末2 / 翰林",100295561e9112c05fa6.pdf,100295561e9112c0615f.pdf,https://www.tcool.cc/d/q/100295561e9112c05fa6.pdf,https://www.tcool.cc/d/a/100295561e9112c0615f.pdf,questions/Q_100295561e9112c05fa6.pdf,answers/A_100295561e9112c0615f.pdf
32,6,1,"內安國小 / 彰化縣 / 4年級 國語 / 110上 期末2 / 翰林",100295861e61ce3b299d.pdf,1002958636cb26f45c31.pdf,https://www.tcool.cc/d/q/100295861e61ce3b299d.pdf,https://www.tcool.cc/d/a/1002958636cb26f45c31.pdf,questions/Q_100295861e61ce3b299d.pdf,answers/A_1002958636cb26f45c31.pdf
33,6,2,"桃子腳國小 / 新北市 / 4年級 國語 / 110上 期中1 / 翰林",20002493b3244842cf13.pdf,20002493a3244842cf13.pdf,https://www.tcool.cc/d/q/20002493b3244842cf13.pdf,https://www.tcool.cc/d/a/20002493a3244842cf13.pdf,questions/Q_20002493b3244842cf13.pdf,answers/A_20002493a3244842cf13.pdf
34,6,5,"田中國小 / 彰化縣 / 4年級 國語 / 110上 期中1 / 翰林",1002955619ef0007af6f.pdf,1002955619ef0007b227.pdf,https://www.tcool.cc/d/q/1002955619ef0007af6f.pdf,https://www.tcool.cc/d/a/1002955619ef0007b227.pdf,questions/Q_1002955619ef0007af6f.pdf,answers/A_1002955619ef0007b227.pdf
35,6,6,"內安國小 / 彰化縣 / 4年級 國語 / 110上 期中1 / 翰林",100295861973d678cd22.pdf,100295861973d678cfb7.pdf,https://www.tcool.cc/d/q/100295861973d678cd22.pdf,https://www.tcool.cc/d/a/100295861973d678cfb7.pdf,questions/Q_100295861973d678cd22.pdf,answers/A_100295861973d678cfb7.pdf
36,6,7,"東芳國小 / 彰化縣 / 4年級 國語 / 110上 期中1 / 翰林",1002863618887a580ad8.pdf,1002863618887a580e9f.pdf,https://www.tcool.cc/d/q/1002863618887a580ad8.pdf,https://www.tcool.cc/d/a/1002863618887a580e9f.pdf,questions/Q_1002863618887a580ad8.pdf,answers/A_1002863618887a580e9f.pdf
37,6,9,"成德國小 / 臺北市 / 4年級 國語 / 109下 期中1 / 翰林",100524560ebfaf4de65e.pdf,100524560ebd34861d9c.pdf,https://www.tcool.cc/d/q/100524560ebfaf4de65e.pdf,https://www.tcool.cc/d/a/100524560ebd34861d9c.pdf,questions/Q_100524560ebfaf4de65e.pdf,answers/A_100524560ebd34861d9c.pdf
38,6,10,"海佃國小 / 臺南市 / 4年級 國語 / 109下 期中1 / 翰林",100503060d3d36628c91.pdf,100503060d3d36628f69.pdf,https://www.tcool.cc/d/q/100503060d3d36628c91.pdf,https://www.tcool.cc/d/a/100503060d3d36628f69.pdf,questions/Q_100503060d3d36628c91.pdf,answers/A_100503060d3d36628f69.pdf
39,7,1,"湳雅國小 / 彰化縣 / 4年級 國語 / 109下 期中1 / 翰林",1002965609b8ed35fd33.pdf,10029656364c6c42d45f.pdf,https://www.tcool.cc/d/q/1002965609b8ed35fd33.pdf,https://www.tcool.cc/d/a/10029656364c6c42d45f.pdf,questions/Q_1002965609b8ed35fd33.pdf,answers/A_10029656364c6c42d45f.pdf
40,7,2,"湳雅國小 / 彰化縣 / 4年級 國語 / 109上 期末2 / 翰林",1002965609b8a405659b.pdf,10029656364dd23c70ce.pdf,https://www.tcool.cc/d/q/1002965609b8a405659b.pdf,https://www.tcool.cc/d/a/10029656364dd23c70ce.pdf,questions/Q_1002965609b8a405659b.pdf,answers/A_10029656364dd23c70ce.pdf
41,7,3,"成德國小 / 臺北市 / 4年級 國語 / 109上 期末2 / 翰林",100524560657a9736077.pdf,100524560657a9736220.pdf,https://www.tcool.cc/d/q/100524560657a9736077.pdf,https://www.tcool.cc/d/a/100524560657a9736220.pdf,questions/Q_100524560657a9736077.pdf,answers/A_100524560657a9736220.pdf
42,7,4,"海佃國小 / 臺南市 / 4年級 國語 / 109上 期末2 / 翰林",1005030600e6dff9a3f3.pdf,1005030600e6dff9ca26.pdf,https://www.tcool.cc/d/q/1005030600e6dff9a3f3.pdf,https://www.tcool.cc/d/a/1005030600e6dff9ca26.pdf,questions/Q_1005030600e6dff9a3f3.pdf,answers/A_1005030600e6dff9ca26.pdf
43,7,5,"內安國小 / 彰化縣 / 4年級 國語 / 109上 期末2 / 翰林",10029586000f9811f1d6.pdf,10029586000f98124811.pdf,https://www.tcool.cc/d/q/10029586000f9811f1d6.pdf,https://www.tcool.cc/d/a/10029586000f98124811.pdf,questions/Q_10029586000f9811f1d6.pdf,answers/A_10029586000f98124811.pdf
44,7,7,"成德國小 / 臺北市 / 4年級 國語 / 109上 期中1 / 翰林",10052456065760aebf85.pdf,10052456065760aec675.pdf,https://www.tcool.cc/d/q/10052456065760aebf85.pdf,https://www.tcool.cc/d/a/10052456065760aec675.pdf,questions/Q_10052456065760aebf85.pdf,answers/A_10052456065760aec675.pdf
45,7,9,"海佃國小 / 臺南市 / 4年級 國語 / 109上 期中1 / 翰林",1005030600e67dcedc07.pdf,1005030600e67dcee2d0.pdf,https://www.tcool.cc/d/q/1005030600e67dcedc07.pdf,https://www.tcool.cc/d/a/1005030600e67dcee2d0.pdf,questions/Q_1005030600e67dcedc07.pdf,answers/A_1005030600e67dcee2d0.pdf
46,8,1,"湳雅國小 / 彰化縣 / 4年級 國語 / 109上 期中1 / 翰林",10029655fb621bf1d538.pdf,10029656364c9da0b1c6.pdf,https://www.tcool.cc/d/q/10029655fb621bf1d538.pdf,https://www.tcool.cc/d/a/10029656364c9da0b1c6.pdf,questions/Q_10029655fb621bf1d538.pdf,answers/A_10029656364c9da0b1c6.pdf
47,8,2,"內安國小 / 彰化縣 / 4年級 國語 / 109上 期中1 / 翰林",10029585fadec7550a39.pdf,10029585fadec7550dc6.pdf,https://www.tcool.cc/d/q/10029585fadec7550a39.pdf,https://www.tcool.cc/d/a/10029585fadec7550dc6.pdf,questions/Q_10029585fadec7550a39.pdf,answers/A_10029585fadec7550dc6.pdf
48,8,4,"成德國小 / 臺北市 / 4年級 國語 / 108下 期末2 / 翰林",1005245606569e724c02.pdf,1005245606569e724d8f.pdf,https://www.tcool.cc/d/q/1005245606569e724c02.pdf,https://www.tcool.cc/d/a/1005245606569e724d8f.pdf,questions/Q_1005245606569e724c02.pdf,answers/A_1005245606569e724d8f.pdf
49,8,7,"田中國小 / 彰化縣 / 4年級 國語 / 108下 期末2 / 翰林",10029555fa2762153447.pdf,10029555fa27621655a5.pdf,https://www.tcool.cc/d/q/10029555fa2762153447.pdf,https://www.tcool.cc/d/a/10029555fa27621655a5.pdf,questions/Q_10029555fa2762153447.pdf,answers/A_10029555fa27621655a5.pdf
50,8,9,"內安國小 / 彰化縣 / 4年級 國語 / 108下 期末2 / 翰林",10029585f0d66260db3f.pdf,10029585f0d66260e416.pdf,https://www.tcool.cc/d/q/10029585f0d66260db3f.pdf,https://www.tcool.cc/d/a/10029585f0d66260e416.pdf,questions/Q_10029585f0d66260db3f.pdf,answers/A_10029585f0d66260e416.pdf
51,8,10,"中山國小 / 彰化縣 / 4年級 國語 / 108下 期末2 / 翰林",10028585fcdd3ad19d9a.pdf,10028585fcdd3ad1b7d5.pdf,https://www.tcool.cc/d/q/10028585fcdd3ad19d9a.pdf,https://www.tcool.cc/d/a/10028585fcdd3ad1b7d5.pdf,questions/Q_10028585fcdd3ad19d9a.pdf,answers/A_10028585fcdd3ad1b7d5.pdf
52,9,3,"東芳國小 / 彰化縣 / 4年級 國語 / 108下 期末2 / 翰林",10028635f028f13ce2a3.pdf,10028635f028f13ce40a.pdf,https://www.tcool.cc/d/q/10028635f028f13ce2a3.pdf,https://www.tcool.cc/d/a/10028635f028f13ce40a.pdf,questions/Q_10028635f028f13ce2a3.pdf,answers/A_10028635f028f13ce40a.pdf
53,9,5,"永光國小 / 彰化縣 / 4年級 國語 / 108下 期末3 / 翰林",10030055fb63843bfec0.pdf,10030055fb63843c415d.pdf,https://www.tcool.cc/d/q/10030055fb63843bfec0.pdf,https://www.tcool.cc/d/a/10030055fb63843c415d.pdf,questions/Q_10030055fb63843bfec0.pdf,answers/A_10030055fb63843c415d.pdf
54,9,8,"永光國小 / 彰化縣 / 4年級 國語 / 108下 期中2 / 翰林",10030055fbc7e8008e4f.pdf,10030055fbc7e800b7b5.pdf,https://www.tcool.cc/d/q/10030055fbc7e8008e4f.pdf,https://www.tcool.cc/d/a/10030055fbc7e800b7b5.pdf,questions/Q_10030055fbc7e8008e4f.pdf,answers/A_10030055fbc7e800b7b5.pdf
55,9,9,"成德國小 / 臺北市 / 4年級 國語 / 108下 期中1 / 翰林",1005245606564382e093.pdf,1005245606564382e296.pdf,https://www.tcool.cc/d/q/1005245606564382e093.pdf,https://www.tcool.cc/d/a/1005245606564382e296.pdf,questions/Q_1005245606564382e093.pdf,answers/A_1005245606564382e296.pdf
56,9,10,"永光國小 / 彰化縣 / 4年級 國語 / 108下 期中1 / 翰林",10030055fc074438b4dc.pdf,10030055fc074438d93b.pdf,https://www.tcool.cc/d/q/10030055fc074438b4dc.pdf,https://www.tcool.cc/d/a/10030055fc074438d93b.pdf,questions/Q_10030055fc074438b4dc.pdf,answers/A_10030055fc074438d93b.pdf
57,10,3,"東芳國小 / 彰化縣 / 4年級 國語 / 108下 期中1 / 翰林",10028635eaa3250e85d1.pdf,10028635eaa3250e8894.pdf,https://www.tcool.cc/d/q/10028635eaa3250e85d1.pdf,https://www.tcool.cc/d/a/10028635eaa3250e8894.pdf,questions/Q_10028635eaa3250e85d1.pdf,answers/A_10028635eaa3250e8894.pdf
58,10,4,"成德國小 / 臺北市 / 4年級 國語 / 108上 期末2 / 翰林",10052455e71e4a59801a.pdf,10052455e71e4a598157.pdf,https://www.tcool.cc/d/q/10052455e71e4a59801a.pdf,https://www.tcool.cc/d/a/10052455e71e4a598157.pdf,questions/Q_10052455e71e4a59801a.pdf,answers/A_10052455e71e4a598157.pdf
59,10,5,"新港國小 / 彰化縣 / 4年級 國語 / 108上 期末2 / 翰林",10028925e338410e4989.pdf,10028925e338410e4ba7.pdf,https://www.tcool.cc/d/q/10028925e338410e4989.pdf,https://www.tcool.cc/d/a/10028925e338410e4ba7.pdf,questions/Q_10028925e338410e4989.pdf,answers/A_10028925e338410e4ba7.pdf
60,10,7,"內安國小 / 彰化縣 / 4年級 國語 / 108上 期末2 / 翰林",1002958636cae69e3f72.pdf,1002958636cae69e5eb6.pdf,https://www.tcool.cc/d/q/1002958636cae69e3f72.pdf,https://www.tcool.cc/d/a/1002958636cae69e5eb6.pdf,questions/Q_1002958636cae69e3f72.pdf,answers/A_1002958636cae69e5eb6.pdf
61,10,9,"東芳國小 / 彰化縣 / 4年級 國語 / 108上 期末2 / 翰林",10028635e1bdaf283cd0.pdf,10028635e1bdaf283e8e.pdf,https://www.tcool.cc/d/q/10028635e1bdaf283cd0.pdf,https://www.tcool.cc/d/a/10028635e1bdaf283e8e.pdf,questions/Q_10028635e1bdaf283cd0.pdf,answers/A_10028635e1bdaf283e8e.pdf
62,11,2,"成德國小 / 臺北市 / 4年級 國語 / 108上 期中1 / 翰林",10052455e70764d60dc0.pdf,10052455e70764d610b6.pdf,https://www.tcool.cc/d/q/10052455e70764d60dc0.pdf,https://www.tcool.cc/d/a/10052455e70764d610b6.pdf,questions/Q_10052455e70764d60dc0.pdf,answers/A_10052455e70764d610b6.pdf
63,11,7,"田中國小 / 彰化縣 / 4年級 國語 / 108上 期中1 / 翰林",10029555df9dee93b312.pdf,10029555df9dee93b4ad.pdf,https://www.tcool.cc/d/q/10029555df9dee93b312.pdf,https://www.tcool.cc/d/a/10029555df9dee93b4ad.pdf,questions/Q_10029555df9dee93b312.pdf,answers/A_10029555df9dee93b4ad.pdf
64,11,8,"東芳國小 / 彰化縣 / 4年級 國語 / 108上 期中1 / 翰林",10028635dc1145288d38.pdf,10028635dc1145288ecd.pdf,https://www.tcool.cc/d/q/10028635dc1145288d38.pdf,https://www.tcool.cc/d/a/10028635dc1145288ecd.pdf,questions/Q_10028635dc1145288d38.pdf,answers/A_10028635dc1145288ecd.pdf
