index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
30,5,4,"興南國小 / 新北市 / 2年級 國語 / 109上 期末2 / 翰林",10016516020de3bf0cfa.pdf,10016516020de3c0137a.pdf,https://www.tcool.cc/d/q/10016516020de3bf0cfa.pdf,https://www.tcool.cc/d/a/10016516020de3c0137a.pdf,questions/Q_10016516020de3bf0cfa.pdf,answers/A_10016516020de3c0137a.pdf
31,5,5,"內安國小 / 彰化縣 / 2年級 國語 / 109上 期末2 / 翰林",10029586002e23cefac0.pdf,10029586002e23cf0e48.pdf,https://www.tcool.cc/d/q/10029586002e23cefac0.pdf,https://www.tcool.cc/d/a/10029586002e23cf0e48.pdf,questions/Q_10029586002e23cefac0.pdf,answers/A_10029586002e23cf0e48.pdf
32,5,6,"螺青國小 / 彰化縣 / 2年級 國語 / 109上 期末3 / 翰林",1002971600144abc5f08.pdf,1002971600144abd0ecf.pdf,https://www.tcool.cc/d/q/1002971600144abc5f08.pdf,https://www.tcool.cc/d/a/1002971600144abd0ecf.pdf,questions/Q_1002971600144abc5f08.pdf,answers/A_1002971600144abd0ecf.pdf
33,5,7,"寶山國小 / 彰化縣 / 2年級 國語 / 109上 期中2 / 翰林",100287460122aa98232b.pdf,100287460122aa98265f.pdf,https://www.tcool.cc/d/q/100287460122aa98232b.pdf,https://www.tcool.cc/d/a/100287460122aa98265f.pdf,questions/Q_100287460122aa98232b.pdf,answers/A_100287460122aa98265f.pdf
34,5,9,"興南國小 / 新北市 / 2年級 國語 / 109上 期中1 / 翰林",100165161807e7d82fd0.pdf,100165161807e7d8369b.pdf,https://www.tcool.cc/d/q/100165161807e7d82fd0.pdf,https://www.tcool.cc/d/a/100165161807e7d8369b.pdf,questions/Q_100165161807e7d82fd0.pdf,answers/A_100165161807e7d8369b.pdf
35,6,1,"寶山國小 / 彰化縣 / 2年級 國語 / 109上 期中1 / 翰林",10028746020f33996e5d.pdf,1002874601227d36a609.pdf,https://www.tcool.cc/d/q/10028746020f33996e5d.pdf,https://www.tcool.cc/d/a/1002874601227d36a609.pdf,questions/Q_10028746020f33996e5d.pdf,answers/A_1002874601227d36a609.pdf
36,6,2,"內安國小 / 彰化縣 / 2年級 國語 / 109上 期中1 / 翰林",10029585facee376d689.pdf,10029585fbb1e55c14de.pdf,https://www.tcool.cc/d/q/10029585facee376d689.pdf,https://www.tcool.cc/d/a/10029585fbb1e55c14de.pdf,questions/Q_10029585facee376d689.pdf,answers/A_10029585fbb1e55c14de.pdf
37,6,3,"廣興國小 / 彰化縣 / 2年級 國語 / 109上 期中1 / 翰林",10029985faa358d454b5.pdf,10029985faa358d456dd.pdf,https://www.tcool.cc/d/q/10029985faa358d454b5.pdf,https://www.tcool.cc/d/a/10029985faa358d456dd.pdf,questions/Q_10029985faa358d454b5.pdf,answers/A_10029985faa358d456dd.pdf
38,6,6,"螺青國小 / 彰化縣 / 2年級 國語 / 109上 期中1 / 翰林",10029715f90f6a4e2112.pdf,10029715f90f6a4e23b0.pdf,https://www.tcool.cc/d/q/10029715f90f6a4e2112.pdf,https://www.tcool.cc/d/a/10029715f90f6a4e23b0.pdf,questions/Q_10029715f90f6a4e2112.pdf,answers/A_10029715f90f6a4e23b0.pdf
39,6,9,"海佃國小 / 臺南市 / 2年級 國語 / 108下 期末2 / 翰林",10050305f19461dc8154.pdf,10050305f19461dc8237.pdf,https://www.tcool.cc/d/q/10050305f19461dc8154.pdf,https://www.tcool.cc/d/a/10050305f19461dc8237.pdf,questions/Q_10050305f19461dc8154.pdf,answers/A_10050305f19461dc8237.pdf
40,6,10,"田中國小 / 彰化縣 / 2年級 國語 / 108下 期末2 / 翰林",10029555fbcbb90d1d4d.pdf,10029555fbcbb90db32b.pdf,https://www.tcool.cc/d/q/10029555fbcbb90d1d4d.pdf,https://www.tcool.cc/d/a/10029555fbcbb90db32b.pdf,questions/Q_10029555fbcbb90d1d4d.pdf,answers/A_10029555fbcbb90db32b.pdf
41,7,3,"伸東國小 / 彰化縣 / 2年級 國語 / 108下 期末2 / 翰林",10028935fd0895be1420.pdf,10028935fd0895be7973.pdf,https://www.tcool.cc/d/q/10028935fd0895be1420.pdf,https://www.tcool.cc/d/a/10028935fd0895be7973.pdf,questions/Q_10028935fd0895be1420.pdf,answers/A_10028935fd0895be7973.pdf
42,7,5,"內安國小 / 彰化縣 / 2年級 國語 / 108下 期末2 / 翰林",10029585fd31d689c4b1.pdf,10029585fd31d68a64f0.pdf,https://www.tcool.cc/d/q/10029585fd31d689c4b1.pdf,https://www.tcool.cc/d/a/10029585fd31d68a64f0.pdf,questions/Q_10029585fd31d689c4b1.pdf,answers/A_10029585fd31d68a64f0.pdf
43,7,8,"明湖國小 / 彰化縣 / 2年級 國語 / 108下 期末3 / 翰林",10029455fd0907d86d4d.pdf,10029455f067d1461b2b.pdf,https://www.tcool.cc/d/q/10029455fd0907d86d4d.pdf,https://www.tcool.cc/d/a/10029455f067d1461b2b.pdf,questions/Q_10029455fd0907d86d4d.pdf,answers/A_10029455f067d1461b2b.pdf
44,7,9,"寶山國小 / 彰化縣 / 2年級 國語 / 108下 期中2 / 翰林",10028745ee2e93d90a01.pdf,10028745ee2e93d90d8b.pdf,https://www.tcool.cc/d/q/10028745ee2e93d90a01.pdf,https://www.tcool.cc/d/a/10028745ee2e93d90d8b.pdf,questions/Q_10028745ee2e93d90a01.pdf,answers/A_10028745ee2e93d90d8b.pdf
45,8,3,"內安國小 / 彰化縣 / 2年級 國語 / 108下 期中1 / 翰林",10029585f97ec7340af2.pdf,10029585f97ec7341084.pdf,https://www.tcool.cc/d/q/10029585f97ec7340af2.pdf,https://www.tcool.cc/d/a/10029585f97ec7341084.pdf,questions/Q_10029585f97ec7340af2.pdf,answers/A_10029585f97ec7341084.pdf
46,8,4,"中山國小 / 彰化縣 / 2年級 國語 / 108下 期中1 / 翰林",10028585ea8b983c523c.pdf,10028585ea8b983c54f5.pdf,https://www.tcool.cc/d/q/10028585ea8b983c523c.pdf,https://www.tcool.cc/d/a/10028585ea8b983c54f5.pdf,questions/Q_10028585ea8b983c523c.pdf,answers/A_10028585ea8b983c54f5.pdf
47,8,5,"明湖國小 / 彰化縣 / 2年級 國語 / 108下 期中1 / 翰林",10029455f98da4fad6c4.pdf,10029455e96a169e02d4.pdf,https://www.tcool.cc/d/q/10029455f98da4fad6c4.pdf,https://www.tcool.cc/d/a/10029455e96a169e02d4.pdf,questions/Q_10029455f98da4fad6c4.pdf,answers/A_10029455e96a169e02d4.pdf
48,8,6,"新港國小 / 彰化縣 / 2年級 國語 / 108上 期末2 / 翰林",10028925e3382134b787.pdf,10028925e3382134b922.pdf,https://www.tcool.cc/d/q/10028925e3382134b787.pdf,https://www.tcool.cc/d/a/10028925e3382134b922.pdf,questions/Q_10028925e3382134b787.pdf,answers/A_10028925e3382134b922.pdf
49,8,7,"田中國小 / 彰化縣 / 2年級 國語 / 108上 期末2 / 翰林",10029555e27fcb0b596a.pdf,10029555e27fcb0b5b30.pdf,https://www.tcool.cc/d/q/10029555e27fcb0b596a.pdf,https://www.tcool.cc/d/a/10029555e27fcb0b5b30.pdf,questions/Q_10029555e27fcb0b596a.pdf,answers/A_10029555e27fcb0b5b30.pdf
50,10,3,"新港國小 / 彰化縣 / 2年級 國語 / 108上 期中1 / 翰林",10028925e3390e1a4fae.pdf,10028925e3390e1a5588.pdf,https://www.tcool.cc/d/q/10028925e3390e1a4fae.pdf,https://www.tcool.cc/d/a/10028925e3390e1a5588.pdf,questions/Q_10028925e3390e1a4fae.pdf,answers/A_10028925e3390e1a5588.pdf
51,10,6,"延平國小 / 臺北市 / 2年級 國語 / 108上 期中1 / 翰林",10051705e0433e4b733b.pdf,10051705e0433e4b7625.pdf,https://www.tcool.cc/d/q/10051705e0433e4b733b.pdf,https://www.tcool.cc/d/a/10051705e0433e4b7625.pdf,questions/Q_10051705e0433e4b733b.pdf,answers/A_10051705e0433e4b7625.pdf
