index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
18,4,6,"和順國小 / 臺南市 / 2年級 國語 / 112上 期末2 / 康軒",20000678b2145d2359ff.pdf,20000678a2145d2359ff.pdf,https://www.tcool.cc/d/q/20000678b2145d2359ff.pdf,https://www.tcool.cc/d/a/20000678a2145d2359ff.pdf,questions/Q_20000678b2145d2359ff.pdf,answers/A_20000678a2145d2359ff.pdf
19,4,7,"中正國小 / 彰化縣 / 2年級 國語 / 112上 期末2 / 康軒",100299565c1fb0b4e325.pdf,100299565c1aaed0735f.pdf,https://www.tcool.cc/d/q/100299565c1fb0b4e325.pdf,https://www.tcool.cc/d/a/100299565c1aaed0735f.pdf,questions/Q_100299565c1fb0b4e325.pdf,answers/A_100299565c1aaed0735f.pdf
20,4,8,"四維國小 / 臺中市 / 2年級 國語 / 112上 期末2 / 康軒",100488165c0821719567.pdf,100488165c0821719a14.pdf,https://www.tcool.cc/d/q/100488165c0821719567.pdf,https://www.tcool.cc/d/a/100488165c0821719a14.pdf,questions/Q_100488165c0821719567.pdf,answers/A_100488165c0821719a14.pdf
21,4,9,"太平國小 / 臺北市 / 2年級 國語 / 112上 期末2 / 康軒",100516565af25118a40e.pdf,100516565af25118d285.pdf,https://www.tcool.cc/d/q/100516565af25118a40e.pdf,https://www.tcool.cc/d/a/100516565af25118d285.pdf,questions/Q_100516565af25118a40e.pdf,answers/A_100516565af25118d285.pdf
22,4,10,"成功國小 / 彰化縣 / 2年級 國語 / 112上 期末3 / 康軒",100298965a8e51e8946f.pdf,100298965a8e51e898da.pdf,https://www.tcool.cc/d/q/100298965a8e51e8946f.pdf,https://www.tcool.cc/d/a/100298965a8e51e898da.pdf,questions/Q_100298965a8e51e8946f.pdf,answers/A_100298965a8e51e898da.pdf
23,5,1,"大園國小 / 彰化縣 / 2年級 國語 / 112上 期末3 / 康軒",100292465a76c5e19cbb.pdf,100292465a76c5e1a14d.pdf,https://www.tcool.cc/d/q/100292465a76c5e19cbb.pdf,https://www.tcool.cc/d/a/100292465a76c5e1a14d.pdf,questions/Q_100292465a76c5e19cbb.pdf,answers/A_100292465a76c5e1a14d.pdf
24,5,2,"成功國小 / 彰化縣 / 2年級 國語 / 112上 期中2 / 康軒",10029896574732d4ab5c.pdf,10029896574732d4b3ff.pdf,https://www.tcool.cc/d/q/10029896574732d4ab5c.pdf,https://www.tcool.cc/d/a/10029896574732d4b3ff.pdf,questions/Q_10029896574732d4ab5c.pdf,answers/A_10029896574732d4b3ff.pdf
25,5,3,"大園國小 / 彰化縣 / 2年級 國語 / 112上 期中2 / 康軒",100292465698fe1a0804.pdf,1002924656d68627bc09.pdf,https://www.tcool.cc/d/q/100292465698fe1a0804.pdf,https://www.tcool.cc/d/a/1002924656d68627bc09.pdf,questions/Q_100292465698fe1a0804.pdf,answers/A_1002924656d68627bc09.pdf
26,5,5,"和順國小 / 臺南市 / 2年級 國語 / 112上 期中1 / 康軒",20000654b2113c4ab015.pdf,20000654a2113c4ab015.pdf,https://www.tcool.cc/d/q/20000654b2113c4ab015.pdf,https://www.tcool.cc/d/a/20000654a2113c4ab015.pdf,questions/Q_20000654b2113c4ab015.pdf,answers/A_20000654a2113c4ab015.pdf
27,5,8,"四維國小 / 臺中市 / 2年級 國語 / 112上 期中1 / 康軒",100488165c1967795310.pdf,100488165c19677b4445.pdf,https://www.tcool.cc/d/q/100488165c1967795310.pdf,https://www.tcool.cc/d/a/100488165c19677b4445.pdf,questions/Q_100488165c1967795310.pdf,answers/A_100488165c19677b4445.pdf
28,5,10,"中山國小 / 臺北市 / 2年級 國語 / 112上 期中1 / 康軒",100177765748546afd4e.pdf,100177765748546b0166.pdf,https://www.tcool.cc/d/q/100177765748546afd4e.pdf,https://www.tcool.cc/d/a/100177765748546b0166.pdf,questions/Q_100177765748546afd4e.pdf,answers/A_100177765748546b0166.pdf
29,6,2,"中正國小 / 彰化縣 / 2年級 國語 / 112上 期中1 / 康軒",10029956551968bc9a0e.pdf,10029956551968bc9d7d.pdf,https://www.tcool.cc/d/q/10029956551968bc9a0e.pdf,https://www.tcool.cc/d/a/10029956551968bc9d7d.pdf,questions/Q_10029956551968bc9a0e.pdf,answers/A_10029956551968bc9d7d.pdf
30,6,3,"敦化國小 / 臺北市 / 2年級 國語 / 112上 期中1 / 康軒",10050506551811c363aa.pdf,10050506551811c36694.pdf,https://www.tcool.cc/d/q/10050506551811c363aa.pdf,https://www.tcool.cc/d/a/10050506551811c36694.pdf,questions/Q_10050506551811c363aa.pdf,answers/A_10050506551811c36694.pdf
31,6,4,"太平國小 / 臺北市 / 2年級 國語 / 112上 期中1 / 康軒",1005165654c787295853.pdf,1005165654ae24bdcf90.pdf,https://www.tcool.cc/d/q/1005165654c787295853.pdf,https://www.tcool.cc/d/a/1005165654ae24bdcf90.pdf,questions/Q_1005165654c787295853.pdf,answers/A_1005165654ae24bdcf90.pdf
32,6,7,"成功國小 / 彰化縣 / 2年級 國語 / 112上 期中1 / 康軒",1002989653f63cb6cd3f.pdf,1002989653f63cb6d242.pdf,https://www.tcool.cc/d/q/1002989653f63cb6cd3f.pdf,https://www.tcool.cc/d/a/1002989653f63cb6d242.pdf,questions/Q_1002989653f63cb6cd3f.pdf,answers/A_1002989653f63cb6d242.pdf
33,6,10,"桃子腳國小 / 新北市 / 2年級 國語 / 111下 期末2 / 康軒",20002562b2212324beac.pdf,20002562a2212324beac.pdf,https://www.tcool.cc/d/q/20002562b2212324beac.pdf,https://www.tcool.cc/d/a/20002562a2212324beac.pdf,questions/Q_20002562b2212324beac.pdf,answers/A_20002562a2212324beac.pdf
34,7,1,"安和國小 / 新北市 / 2年級 國語 / 111下 期末2 / 康軒",20002000b2210fbd9e26.pdf,20002000a2210fbd9e26.pdf,https://www.tcool.cc/d/q/20002000b2210fbd9e26.pdf,https://www.tcool.cc/d/a/20002000a2210fbd9e26.pdf,questions/Q_20002000b2210fbd9e26.pdf,answers/A_20002000a2210fbd9e26.pdf
35,7,5,"三民國小 / 彰化縣 / 2年級 國語 / 111下 期末2 / 康軒",100286564a6212f44d44.pdf,100286564a6212f44fec.pdf,https://www.tcool.cc/d/q/100286564a6212f44d44.pdf,https://www.tcool.cc/d/a/100286564a6212f44fec.pdf,questions/Q_100286564a6212f44d44.pdf,answers/A_100286564a6212f44fec.pdf
