index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
24,4,8,"田中國小 / 彰化縣 / 3年級 國語 / 111下 期中1 / 翰林",1002955645870014e10a.pdf,1002955645870014e5b7.pdf,https://www.tcool.cc/d/q/1002955645870014e10a.pdf,https://www.tcool.cc/d/a/1002955645870014e5b7.pdf,questions/Q_1002955645870014e10a.pdf,answers/A_1002955645870014e5b7.pdf
25,4,9,"內安國小 / 彰化縣 / 3年級 國語 / 111下 期中1 / 翰林",10029586446078e0dbed.pdf,10029586446078e0e01d.pdf,https://www.tcool.cc/d/q/10029586446078e0dbed.pdf,https://www.tcool.cc/d/a/10029586446078e0e01d.pdf,questions/Q_10029586446078e0dbed.pdf,answers/A_10029586446078e0e01d.pdf
26,4,10,"田中國小 / 彰化縣 / 3年級 國語 / 111上 期末2 / 翰林",100295563c792993d7c5.pdf,100295563c8bbcca0a9e.pdf,https://www.tcool.cc/d/q/100295563c792993d7c5.pdf,https://www.tcool.cc/d/a/100295563c8bbcca0a9e.pdf,questions/Q_100295563c792993d7c5.pdf,answers/A_100295563c8bbcca0a9e.pdf
27,5,1,"內安國小 / 彰化縣 / 3年級 國語 / 111上 期末2 / 翰林",100295863c4b16cb86d4.pdf,100295863c4b16cb8a5f.pdf,https://www.tcool.cc/d/q/100295863c4b16cb86d4.pdf,https://www.tcool.cc/d/a/100295863c4b16cb8a5f.pdf,questions/Q_100295863c4b16cb86d4.pdf,answers/A_100295863c4b16cb8a5f.pdf
28,5,3,"田中國小 / 彰化縣 / 3年級 國語 / 111上 期中1 / 翰林",100295563b7de0569053.pdf,100295563b7de05695b6.pdf,https://www.tcool.cc/d/q/100295563b7de0569053.pdf,https://www.tcool.cc/d/a/100295563b7de05695b6.pdf,questions/Q_100295563b7de0569053.pdf,answers/A_100295563b7de05695b6.pdf
29,5,6,"內安國小 / 彰化縣 / 3年級 國語 / 111上 期中1 / 翰林",1002958637060f524ee6.pdf,1002958637060f5255de.pdf,https://www.tcool.cc/d/q/1002958637060f524ee6.pdf,https://www.tcool.cc/d/a/1002958637060f5255de.pdf,questions/Q_1002958637060f524ee6.pdf,answers/A_1002958637060f5255de.pdf
30,5,8,"桃子腳國小 / 新北市 / 3年級 國語 / 110下 期末2 / 翰林",20002476b3216fb20476.pdf,20002476a3216fb20476.pdf,https://www.tcool.cc/d/q/20002476b3216fb20476.pdf,https://www.tcool.cc/d/a/20002476a3216fb20476.pdf,questions/Q_20002476b3216fb20476.pdf,answers/A_20002476a3216fb20476.pdf
31,6,1,"海佃國小 / 臺南市 / 3年級 國語 / 110下 期末2 / 翰林",100503062b511ba6ae02.pdf,100503062b511ba6b1a8.pdf,https://www.tcool.cc/d/q/100503062b511ba6ae02.pdf,https://www.tcool.cc/d/a/100503062b511ba6b1a8.pdf,questions/Q_100503062b511ba6ae02.pdf,answers/A_100503062b511ba6b1a8.pdf
32,6,2,"桃子腳國小 / 新北市 / 3年級 國語 / 110下 期中1 / 翰林",20002475b314016d2053.pdf,20002475a314016d2053.pdf,https://www.tcool.cc/d/q/20002475b314016d2053.pdf,https://www.tcool.cc/d/a/20002475a314016d2053.pdf,questions/Q_20002475b314016d2053.pdf,answers/A_20002475a314016d2053.pdf
33,6,3,"海佃國小 / 臺南市 / 3年級 國語 / 110下 期中1 / 翰林",100503062b50dec6df2b.pdf,100503062b50dec6e0b3.pdf,https://www.tcool.cc/d/q/100503062b50dec6df2b.pdf,https://www.tcool.cc/d/a/100503062b50dec6e0b3.pdf,questions/Q_100503062b50dec6df2b.pdf,answers/A_100503062b50dec6e0b3.pdf
34,6,4,"田中國小 / 彰化縣 / 3年級 國語 / 110下 期中1 / 翰林",10029556271eb1fd1cf3.pdf,10029556271eb1fd1f1d.pdf,https://www.tcool.cc/d/q/10029556271eb1fd1cf3.pdf,https://www.tcool.cc/d/a/10029556271eb1fd1f1d.pdf,questions/Q_10029556271eb1fd1cf3.pdf,answers/A_10029556271eb1fd1f1d.pdf
35,6,5,"桃子腳國小 / 新北市 / 3年級 國語 / 110上 期末2 / 翰林",20002474b311059f22c5.pdf,20002474a311059f22c5.pdf,https://www.tcool.cc/d/q/20002474b311059f22c5.pdf,https://www.tcool.cc/d/a/20002474a311059f22c5.pdf,questions/Q_20002474b311059f22c5.pdf,answers/A_20002474a311059f22c5.pdf
36,6,6,"海佃國小 / 臺南市 / 3年級 國語 / 110上 期末2 / 翰林",100503061eb69eb86d9e.pdf,100503061eb69eb86fee.pdf,https://www.tcool.cc/d/q/100503061eb69eb86d9e.pdf,https://www.tcool.cc/d/a/100503061eb69eb86fee.pdf,questions/Q_100503061eb69eb86d9e.pdf,answers/A_100503061eb69eb86fee.pdf
37,6,7,"田中國小 / 彰化縣 / 3年級 國語 / 110上 期末2 / 翰林",100295561e90f940e2a1.pdf,100295561e90f940e51e.pdf,https://www.tcool.cc/d/q/100295561e90f940e2a1.pdf,https://www.tcool.cc/d/a/100295561e90f940e51e.pdf,questions/Q_100295561e90f940e2a1.pdf,answers/A_100295561e90f940e51e.pdf
38,6,8,"桃子腳國小 / 新北市 / 3年級 國語 / 110上 期中1 / 翰林",20002473b22474a1de3b.pdf,20002473a22474a1de3b.pdf,https://www.tcool.cc/d/q/20002473b22474a1de3b.pdf,https://www.tcool.cc/d/a/20002473a22474a1de3b.pdf,questions/Q_20002473b22474a1de3b.pdf,answers/A_20002473a22474a1de3b.pdf
39,7,1,"海佃國小 / 臺南市 / 3年級 國語 / 110上 期中1 / 翰林",100503061eb66cf4ed93.pdf,100503061eb66cf4ef50.pdf,https://www.tcool.cc/d/q/100503061eb66cf4ed93.pdf,https://www.tcool.cc/d/a/100503061eb66cf4ef50.pdf,questions/Q_100503061eb66cf4ed93.pdf,answers/A_100503061eb66cf4ef50.pdf
40,7,2,"田中國小 / 彰化縣 / 3年級 國語 / 110上 期中1 / 翰林",1002955619f2b5bc4f2f.pdf,1002955619f2b5bc5414.pdf,https://www.tcool.cc/d/q/1002955619f2b5bc4f2f.pdf,https://www.tcool.cc/d/a/1002955619f2b5bc5414.pdf,questions/Q_1002955619f2b5bc4f2f.pdf,answers/A_1002955619f2b5bc5414.pdf
41,7,4,"四維國小 / 臺中市 / 3年級 國語 / 110上 期中1 / 翰林",100488161832e2c59e69.pdf,100488161832e2c5a0cd.pdf,https://www.tcool.cc/d/q/100488161832e2c59e69.pdf,https://www.tcool.cc/d/a/100488161832e2c5a0cd.pdf,questions/Q_100488161832e2c59e69.pdf,answers/A_100488161832e2c5a0cd.pdf
42,7,5,"內安國小 / 彰化縣 / 3年級 國語 / 109下 期中1 / 翰林",1002958609e21b016698.pdf,1002958609df3bbcefe9.pdf,https://www.tcool.cc/d/q/1002958609e21b016698.pdf,https://www.tcool.cc/d/a/1002958609df3bbcefe9.pdf,questions/Q_1002958609e21b016698.pdf,answers/A_1002958609df3bbcefe9.pdf
43,7,6,"內安國小 / 彰化縣 / 3年級 國語 / 109上 期末2 / 翰林",1002958600795f7a43f5.pdf,1002958600795f7a6eed.pdf,https://www.tcool.cc/d/q/1002958600795f7a43f5.pdf,https://www.tcool.cc/d/a/1002958600795f7a6eed.pdf,questions/Q_1002958600795f7a43f5.pdf,answers/A_1002958600795f7a6eed.pdf
44,7,7,"東芳國小 / 彰化縣 / 3年級 國語 / 109上 期末2 / 翰林",10028635ffd9ecab4d1f.pdf,10028635ffd9ecab9f2b.pdf,https://www.tcool.cc/d/q/10028635ffd9ecab4d1f.pdf,https://www.tcool.cc/d/a/10028635ffd9ecab9f2b.pdf,questions/Q_10028635ffd9ecab4d1f.pdf,answers/A_10028635ffd9ecab9f2b.pdf
45,7,9,"大湖國小 / 桃園市 / 3年級 國語 / 109上 期中1 / 翰林",100223560f7c86967709.pdf,100223560f7c869678ba.pdf,https://www.tcool.cc/d/q/100223560f7c86967709.pdf,https://www.tcool.cc/d/a/100223560f7c869678ba.pdf,questions/Q_100223560f7c86967709.pdf,answers/A_100223560f7c869678ba.pdf
46,8,2,"內安國小 / 彰化縣 / 3年級 國語 / 109上 期中1 / 翰林",10029585fb61974bd3a5.pdf,10029585fb61974bd607.pdf,https://www.tcool.cc/d/q/10029585fb61974bd3a5.pdf,https://www.tcool.cc/d/a/10029585fb61974bd607.pdf,questions/Q_10029585fb61974bd3a5.pdf,answers/A_10029585fb61974bd607.pdf
47,8,3,"東芳國小 / 彰化縣 / 3年級 國語 / 109上 期中1 / 翰林",10028635fb606a775f4f.pdf,10028635fb606a776239.pdf,https://www.tcool.cc/d/q/10028635fb606a775f4f.pdf,https://www.tcool.cc/d/a/10028635fb606a776239.pdf,questions/Q_10028635fb606a775f4f.pdf,answers/A_10028635fb606a776239.pdf
48,8,7,"成德國小 / 臺北市 / 3年級 國語 / 108下 期末2 / 翰林",1005245606569e713a84.pdf,1005245606569e713d55.pdf,https://www.tcool.cc/d/q/1005245606569e713a84.pdf,https://www.tcool.cc/d/a/1005245606569e713d55.pdf,questions/Q_1005245606569e713a84.pdf,answers/A_1005245606569e713d55.pdf
49,8,10,"田中國小 / 彰化縣 / 3年級 國語 / 108下 期末2 / 翰林",10029555fa4c115b6f5b.pdf,10029555fa4c11683bf0.pdf,https://www.tcool.cc/d/q/10029555fa4c115b6f5b.pdf,https://www.tcool.cc/d/a/10029555fa4c11683bf0.pdf,questions/Q_10029555fa4c115b6f5b.pdf,answers/A_10029555fa4c11683bf0.pdf
50,9,1,"海佃國小 / 臺南市 / 3年級 國語 / 108下 期末2 / 翰林",10050305f1946bf2c545.pdf,10050305f1946bf2c6b0.pdf,https://www.tcool.cc/d/q/10050305f1946bf2c545.pdf,https://www.tcool.cc/d/a/10050305f1946bf2c6b0.pdf,questions/Q_10050305f1946bf2c545.pdf,answers/A_10050305f1946bf2c6b0.pdf
51,9,3,"內安國小 / 彰化縣 / 3年級 國語 / 108下 期末2 / 翰林",10029585fd09b1f86682.pdf,10029585f05720fb14f1.pdf,https://www.tcool.cc/d/q/10029585fd09b1f86682.pdf,https://www.tcool.cc/d/a/10029585f05720fb14f1.pdf,questions/Q_10029585fd09b1f86682.pdf,answers/A_10029585f05720fb14f1.pdf
52,9,7,"青山國小 / 彰化縣 / 3年級 國語 / 108下 期中2 / 翰林",10029445ecc8283156e7.pdf,10029445ecc828315828.pdf,https://www.tcool.cc/d/q/10029445ecc8283156e7.pdf,https://www.tcool.cc/d/a/10029445ecc828315828.pdf,questions/Q_10029445ecc8283156e7.pdf,answers/A_10029445ecc828315828.pdf
53,9,8,"成德國小 / 臺北市 / 3年級 國語 / 108下 期中1 / 翰林",10052456073adaad05d6.pdf,1005245606562f6436d8.pdf,https://www.tcool.cc/d/q/10052456073adaad05d6.pdf,https://www.tcool.cc/d/a/1005245606562f6436d8.pdf,questions/Q_10052456073adaad05d6.pdf,answers/A_1005245606562f6436d8.pdf
54,9,10,"國姓國小 / 南投縣 / 3年級 國語 / 108下 期中1 / 翰林",10031795fc85b3f8aed9.pdf,10031795ebb9729250bd.pdf,https://www.tcool.cc/d/q/10031795fc85b3f8aed9.pdf,https://www.tcool.cc/d/a/10031795ebb9729250bd.pdf,questions/Q_10031795fc85b3f8aed9.pdf,answers/A_10031795ebb9729250bd.pdf
55,10,1,"內安國小 / 彰化縣 / 3年級 國語 / 108下 期中1 / 翰林",10029585ea9232fb82a6.pdf,10029585ea9232fb85bf.pdf,https://www.tcool.cc/d/q/10029585ea9232fb82a6.pdf,https://www.tcool.cc/d/a/10029585ea9232fb85bf.pdf,questions/Q_10029585ea9232fb82a6.pdf,answers/A_10029585ea9232fb85bf.pdf
56,10,2,"成德國小 / 臺北市 / 3年級 國語 / 108上 期末2 / 翰林",10052455e71e4a595843.pdf,10052455e71e4a595ac0.pdf,https://www.tcool.cc/d/q/10052455e71e4a595843.pdf,https://www.tcool.cc/d/a/10052455e71e4a595ac0.pdf,questions/Q_10052455e71e4a595843.pdf,answers/A_10052455e71e4a595ac0.pdf
57,10,3,"國姓國小 / 南投縣 / 3年級 國語 / 108上 期末2 / 翰林",10031795e40d06b01c3d.pdf,10031795e40d06b01f92.pdf,https://www.tcool.cc/d/q/10031795e40d06b01c3d.pdf,https://www.tcool.cc/d/a/10031795e40d06b01f92.pdf,questions/Q_10031795e40d06b01c3d.pdf,answers/A_10031795e40d06b01f92.pdf
58,10,9,"青山國小 / 彰化縣 / 3年級 國語 / 108上 期中2 / 翰林",10029445de7501d96657.pdf,10029445de7501d967e1.pdf,https://www.tcool.cc/d/q/10029445de7501d96657.pdf,https://www.tcool.cc/d/a/10029445de7501d967e1.pdf,questions/Q_10029445de7501d96657.pdf,answers/A_10029445de7501d967e1.pdf
59,11,1,"成德國小 / 臺北市 / 3年級 國語 / 108上 期中1 / 翰林",10052455fe2a8e2b314a.pdf,10052455e70764d5cfe1.pdf,https://www.tcool.cc/d/q/10052455fe2a8e2b314a.pdf,https://www.tcool.cc/d/a/10052455e70764d5cfe1.pdf,questions/Q_10052455fe2a8e2b314a.pdf,answers/A_10052455e70764d5cfe1.pdf
60,11,3,"國姓國小 / 南投縣 / 3年級 國語 / 108上 期中1 / 翰林",10031795e2d461a89381.pdf,10031795e2d461a89657.pdf,https://www.tcool.cc/d/q/10031795e2d461a89381.pdf,https://www.tcool.cc/d/a/10031795e2d461a89657.pdf,questions/Q_10031795e2d461a89381.pdf,answers/A_10031795e2d461a89657.pdf
