index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
19,4,4,"內安國小 / 彰化縣 / 4年級 英語 / 111下 期中1 / 翰林",10029586491584dca659.pdf,10029586491584dcada0.pdf,https://www.tcool.cc/d/q/10029586491584dca659.pdf,https://www.tcool.cc/d/a/10029586491584dcada0.pdf,questions/Q_10029586491584dca659.pdf,answers/A_10029586491584dcada0.pdf
20,4,5,"民權國小 / 臺北市 / 4年級 英語 / 111上 期中1 / 翰林",20001799b42458382ea9.pdf,20001799a42458382ea9.pdf,https://www.tcool.cc/d/q/20001799b42458382ea9.pdf,https://www.tcool.cc/d/a/20001799a42458382ea9.pdf,questions/Q_20001799b42458382ea9.pdf,answers/A_20001799a42458382ea9.pdf
21,4,10,"桃子腳國小 / 新北市 / 4年級 英語 / 110下 期末2 / 翰林",20002512b4216e404bf1.pdf,20002512a4216e404bf1.pdf,https://www.tcool.cc/d/q/20002512b4216e404bf1.pdf,https://www.tcool.cc/d/a/20002512a4216e404bf1.pdf,questions/Q_20002512b4216e404bf1.pdf,answers/A_20002512a4216e404bf1.pdf
22,5,3,"桃子腳國小 / 新北市 / 4年級 英語 / 110下 期中1 / 翰林",20002511b4147771fcb3.pdf,20002511a4147771fcb3.pdf,https://www.tcool.cc/d/q/20002511b4147771fcb3.pdf,https://www.tcool.cc/d/a/20002511a4147771fcb3.pdf,questions/Q_20002511b4147771fcb3.pdf,answers/A_20002511a4147771fcb3.pdf
23,5,4,"新生國小 / 臺東縣 / 4年級 英語 / 110下 期中1 / 翰林",100434962df71c467b6b.pdf,100434962df71c467fe5.pdf,https://www.tcool.cc/d/q/100434962df71c467b6b.pdf,https://www.tcool.cc/d/a/100434962df71c467fe5.pdf,questions/Q_100434962df71c467b6b.pdf,answers/A_100434962df71c467fe5.pdf
24,5,5,"桃子腳國小 / 新北市 / 4年級 英語 / 110上 期末2 / 翰林",20002510b411049b16e5.pdf,20002510a411049b16e5.pdf,https://www.tcool.cc/d/q/20002510b411049b16e5.pdf,https://www.tcool.cc/d/a/20002510a411049b16e5.pdf,questions/Q_20002510b411049b16e5.pdf,answers/A_20002510a411049b16e5.pdf
25,5,6,"新生國小 / 臺東縣 / 4年級 英語 / 110上 期末2 / 翰林",100434962df6a7ea05e2.pdf,100434962df6a7ea08ff.pdf,https://www.tcool.cc/d/q/100434962df6a7ea05e2.pdf,https://www.tcool.cc/d/a/100434962df6a7ea08ff.pdf,questions/Q_100434962df6a7ea05e2.pdf,answers/A_100434962df6a7ea08ff.pdf
26,5,7,"大莊國小 / 彰化縣 / 4年級 英語 / 110上 期末3 / 翰林",100299161ea1f603650a.pdf,100299161ea1f6036984.pdf,https://www.tcool.cc/d/q/100299161ea1f603650a.pdf,https://www.tcool.cc/d/a/100299161ea1f6036984.pdf,questions/Q_100299161ea1f603650a.pdf,answers/A_100299161ea1f6036984.pdf
27,5,8,"桃子腳國小 / 新北市 / 4年級 英語 / 110上 期中1 / 翰林",20002509b4244832a3d6.pdf,20002509a4244832a3d6.pdf,https://www.tcool.cc/d/q/20002509b4244832a3d6.pdf,https://www.tcool.cc/d/a/20002509a4244832a3d6.pdf,questions/Q_20002509b4244832a3d6.pdf,answers/A_20002509a4244832a3d6.pdf
28,6,1,"新生國小 / 臺東縣 / 4年級 英語 / 110上 期中1 / 翰林",100434962de65d88dcbf.pdf,100434962de65d88e96b.pdf,https://www.tcool.cc/d/q/100434962de65d88dcbf.pdf,https://www.tcool.cc/d/a/100434962de65d88e96b.pdf,questions/Q_100434962de65d88dcbf.pdf,answers/A_100434962de65d88e96b.pdf
29,6,3,"內安國小 / 彰化縣 / 4年級 英語 / 110上 期中1 / 翰林",1002958619730ae9e800.pdf,1002958619730ae9eac0.pdf,https://www.tcool.cc/d/q/1002958619730ae9e800.pdf,https://www.tcool.cc/d/a/1002958619730ae9eac0.pdf,questions/Q_1002958619730ae9e800.pdf,answers/A_1002958619730ae9eac0.pdf
30,6,4,"成德國小 / 臺北市 / 4年級 英語 / 110上 期中1 / 翰林",10052456197095703283.pdf,10052456197095703541.pdf,https://www.tcool.cc/d/q/10052456197095703283.pdf,https://www.tcool.cc/d/a/10052456197095703541.pdf,questions/Q_10052456197095703283.pdf,answers/A_10052456197095703541.pdf
31,6,7,"成德國小 / 臺北市 / 4年級 英語 / 109下 期中1 / 翰林",100524560ebd34863af0.pdf,100524560ebd34863d1a.pdf,https://www.tcool.cc/d/q/100524560ebd34863af0.pdf,https://www.tcool.cc/d/a/100524560ebd34863d1a.pdf,questions/Q_100524560ebd34863af0.pdf,answers/A_100524560ebd34863d1a.pdf
32,6,8,"四維國小 / 臺中市 / 4年級 英語 / 109下 期中1 / 翰林",100488160e53f7d759ff.pdf,100488160e53f7d75cbe.pdf,https://www.tcool.cc/d/q/100488160e53f7d759ff.pdf,https://www.tcool.cc/d/a/100488160e53f7d75cbe.pdf,questions/Q_100488160e53f7d759ff.pdf,answers/A_100488160e53f7d75cbe.pdf
33,6,9,"四維國小 / 臺中市 / 4年級 英語 / 109上 期末2 / 翰林",1004881608b8d3f24dae.pdf,1004881608b8d3f24fb8.pdf,https://www.tcool.cc/d/q/1004881608b8d3f24dae.pdf,https://www.tcool.cc/d/a/1004881608b8d3f24fb8.pdf,questions/Q_1004881608b8d3f24dae.pdf,answers/A_1004881608b8d3f24fb8.pdf
34,6,10,"成德國小 / 臺北市 / 4年級 英語 / 109上 期末2 / 翰林",100524560657a9738b2b.pdf,100524560657a9738c9b.pdf,https://www.tcool.cc/d/q/100524560657a9738b2b.pdf,https://www.tcool.cc/d/a/100524560657a9738c9b.pdf,questions/Q_100524560657a9738b2b.pdf,answers/A_100524560657a9738c9b.pdf
35,7,8,"成德國小 / 臺北市 / 4年級 英語 / 108下 期末2 / 翰林",1005245606569e7272d3.pdf,1005245606569e7275d8.pdf,https://www.tcool.cc/d/q/1005245606569e7272d3.pdf,https://www.tcool.cc/d/a/1005245606569e7275d8.pdf,questions/Q_1005245606569e7272d3.pdf,answers/A_1005245606569e7275d8.pdf
36,7,9,"草港國小 / 彰化縣 / 4年級 英語 / 108下 期末2 / 翰林",10029015f14e387a3437.pdf,10029015f14e387a3a42.pdf,https://www.tcool.cc/d/q/10029015f14e387a3437.pdf,https://www.tcool.cc/d/a/10029015f14e387a3a42.pdf,questions/Q_10029015f14e387a3437.pdf,answers/A_10029015f14e387a3a42.pdf
37,8,2,"內安國小 / 彰化縣 / 4年級 英語 / 108下 期末2 / 翰林",10029585fd1e2a77ef7a.pdf,10029585fd1e2b87a11c.pdf,https://www.tcool.cc/d/q/10029585fd1e2a77ef7a.pdf,https://www.tcool.cc/d/a/10029585fd1e2b87a11c.pdf,questions/Q_10029585fd1e2a77ef7a.pdf,answers/A_10029585fd1e2b87a11c.pdf
38,8,3,"青山國小 / 彰化縣 / 4年級 英語 / 108下 期末3 / 翰林",10029445f0fb8b769c17.pdf,10029445f0fb8b769e15.pdf,https://www.tcool.cc/d/q/10029445f0fb8b769c17.pdf,https://www.tcool.cc/d/a/10029445f0fb8b769e15.pdf,questions/Q_10029445f0fb8b769c17.pdf,answers/A_10029445f0fb8b769e15.pdf
39,8,4,"成德國小 / 臺北市 / 4年級 英語 / 108下 期中1 / 翰林",10052456065643830b3c.pdf,10052456065643830e9b.pdf,https://www.tcool.cc/d/q/10052456065643830b3c.pdf,https://www.tcool.cc/d/a/10052456065643830e9b.pdf,questions/Q_10052456065643830b3c.pdf,answers/A_10052456065643830e9b.pdf
40,8,5,"草港國小 / 彰化縣 / 4年級 英語 / 108下 期中1 / 翰林",10029015ecde3c5c8dde.pdf,10029015ecde3c5c93c5.pdf,https://www.tcool.cc/d/q/10029015ecde3c5c8dde.pdf,https://www.tcool.cc/d/a/10029015ecde3c5c93c5.pdf,questions/Q_10029015ecde3c5c8dde.pdf,answers/A_10029015ecde3c5c93c5.pdf
41,8,6,"國姓國小 / 南投縣 / 4年級 英語 / 108下 期中1 / 翰林",10031795ebb98f756a3a.pdf,10031795ebb98f7572c7.pdf,https://www.tcool.cc/d/q/10031795ebb98f756a3a.pdf,https://www.tcool.cc/d/a/10031795ebb98f7572c7.pdf,questions/Q_10031795ebb98f756a3a.pdf,answers/A_10031795ebb98f7572c7.pdf
42,8,7,"青山國小 / 彰化縣 / 4年級 英語 / 108下 期中1 / 翰林",10029445e96754f057e3.pdf,10029445e96754f05957.pdf,https://www.tcool.cc/d/q/10029445e96754f057e3.pdf,https://www.tcool.cc/d/a/10029445e96754f05957.pdf,questions/Q_10029445e96754f057e3.pdf,answers/A_10029445e96754f05957.pdf
43,8,8,"成德國小 / 臺北市 / 4年級 英語 / 108上 期末2 / 翰林",10052455e71e576d6eb1.pdf,10052455e71e576d7103.pdf,https://www.tcool.cc/d/q/10052455e71e576d6eb1.pdf,https://www.tcool.cc/d/a/10052455e71e576d7103.pdf,questions/Q_10052455e71e576d6eb1.pdf,answers/A_10052455e71e576d7103.pdf
44,8,9,"國姓國小 / 南投縣 / 4年級 英語 / 108上 期末2 / 翰林",10031795e33c8b54857d.pdf,10031795e33c8b5488d9.pdf,https://www.tcool.cc/d/q/10031795e33c8b54857d.pdf,https://www.tcool.cc/d/a/10031795e33c8b5488d9.pdf,questions/Q_10031795e33c8b54857d.pdf,answers/A_10031795e33c8b5488d9.pdf
45,9,1,"青山國小 / 彰化縣 / 4年級 英語 / 108上 期中2 / 翰林",10029445de751895251b.pdf,10029445de75189526f3.pdf,https://www.tcool.cc/d/q/10029445de751895251b.pdf,https://www.tcool.cc/d/a/10029445de75189526f3.pdf,questions/Q_10029445de751895251b.pdf,answers/A_10029445de75189526f3.pdf
46,9,2,"成德國小 / 臺北市 / 4年級 英語 / 108上 期中1 / 翰林",10052455e7079bddcc94.pdf,10052455e7079bddd1d2.pdf,https://www.tcool.cc/d/q/10052455e7079bddcc94.pdf,https://www.tcool.cc/d/a/10052455e7079bddd1d2.pdf,questions/Q_10052455e7079bddcc94.pdf,answers/A_10052455e7079bddd1d2.pdf
47,9,3,"國姓國小 / 南投縣 / 4年級 英語 / 108上 期中1 / 翰林",10031795e33d5b2c13df.pdf,10031795e33d5b2c181a.pdf,https://www.tcool.cc/d/q/10031795e33d5b2c13df.pdf,https://www.tcool.cc/d/a/10031795e33d5b2c181a.pdf,questions/Q_10031795e33d5b2c13df.pdf,answers/A_10031795e33d5b2c181a.pdf
48,9,5,"草港國小 / 彰化縣 / 4年級 英語 / 108上 期中1 / 翰林",10029015dd74b629f1fd.pdf,10029015dd74b629fa6a.pdf,https://www.tcool.cc/d/q/10029015dd74b629f1fd.pdf,https://www.tcool.cc/d/a/10029015dd74b629fa6a.pdf,questions/Q_10029015dd74b629f1fd.pdf,answers/A_10029015dd74b629fa6a.pdf
