index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
1,2,1,"大莊國小 / 彰化縣 / 3年級 國語 / 113上 期中1 / 康軒",100299167340b17b0dc7.pdf,1002991673407f501cb5.pdf,https://www.tcool.cc/d/q/100299167340b17b0dc7.pdf,https://www.tcool.cc/d/a/1002991673407f501cb5.pdf,questions/Q_100299167340b17b0dc7.pdf,answers/A_1002991673407f501cb5.pdf
2,2,8,"國聖國小 / 彰化縣 / 3年級 國語 / 112下 期末2 / 康軒",100286866791d426f13a.pdf,100286866791d42753d5.pdf,https://www.tcool.cc/d/q/100286866791d426f13a.pdf,https://www.tcool.cc/d/a/100286866791d42753d5.pdf,questions/Q_100286866791d426f13a.pdf,answers/A_100286866791d42753d5.pdf
3,2,9,"成功國小 / 彰化縣 / 3年級 國語 / 112下 期末3 / 康軒",1002989667b8d1fa87c6.pdf,1002989667bc574e8472.pdf,https://www.tcool.cc/d/q/1002989667b8d1fa87c6.pdf,https://www.tcool.cc/d/a/1002989667bc574e8472.pdf,questions/Q_1002989667b8d1fa87c6.pdf,answers/A_1002989667bc574e8472.pdf
4,2,10,"成功國小 / 彰化縣 / 3年級 國語 / 112下 期中2 / 康軒",10029896650af024c421.pdf,10029896650af024c5c6.pdf,https://www.tcool.cc/d/q/10029896650af024c421.pdf,https://www.tcool.cc/d/a/10029896650af024c5c6.pdf,questions/Q_10029896650af024c421.pdf,answers/A_10029896650af024c5c6.pdf
5,3,1,"太平國小 / 臺北市 / 3年級 國語 / 112下 期中1 / 康軒",1005165668cdd4ada06f.pdf,1005165668cdd4ada952.pdf,https://www.tcool.cc/d/q/1005165668cdd4ada06f.pdf,https://www.tcool.cc/d/a/1005165668cdd4ada952.pdf,questions/Q_1005165668cdd4ada06f.pdf,answers/A_1005165668cdd4ada952.pdf
6,3,2,"成功國小 / 彰化縣 / 3年級 國語 / 112下 期中1 / 康軒",100298966189d138a883.pdf,100298966189d138aa46.pdf,https://www.tcool.cc/d/q/100298966189d138a883.pdf,https://www.tcool.cc/d/a/100298966189d138aa46.pdf,questions/Q_100298966189d138a883.pdf,answers/A_100298966189d138aa46.pdf
7,3,3,"太平國小 / 臺北市 / 3年級 國語 / 112上 期末2 / 康軒",100516565af128e2e6ed.pdf,100516565af128e2e9da.pdf,https://www.tcool.cc/d/q/100516565af128e2e6ed.pdf,https://www.tcool.cc/d/a/100516565af128e2e9da.pdf,questions/Q_100516565af128e2e6ed.pdf,answers/A_100516565af128e2e9da.pdf
8,3,4,"成功國小 / 彰化縣 / 3年級 國語 / 112上 期末3 / 康軒",100298965a8e51e8b87f.pdf,100298965a8e51e8ba9f.pdf,https://www.tcool.cc/d/q/100298965a8e51e8b87f.pdf,https://www.tcool.cc/d/a/100298965a8e51e8ba9f.pdf,questions/Q_100298965a8e51e8b87f.pdf,answers/A_100298965a8e51e8ba9f.pdf
9,3,5,"成功國小 / 彰化縣 / 3年級 國語 / 112上 期中2 / 康軒",10029896574732d70bd2.pdf,10029896574732d70dac.pdf,https://www.tcool.cc/d/q/10029896574732d70bd2.pdf,https://www.tcool.cc/d/a/10029896574732d70dac.pdf,questions/Q_10029896574732d70bd2.pdf,answers/A_10029896574732d70dac.pdf
10,3,8,"敦化國小 / 臺北市 / 3年級 國語 / 112上 期中1 / 康軒",10050506715f30ebf860.pdf,10050506715f30ebfa9b.pdf,https://www.tcool.cc/d/q/10050506715f30ebf860.pdf,https://www.tcool.cc/d/a/10050506715f30ebfa9b.pdf,questions/Q_10050506715f30ebf860.pdf,answers/A_10050506715f30ebfa9b.pdf
